ATO_ID,ra,dec
J318.5805+32.8534,318.58059,32.85348
J309.8090-06.9454,309.80909,-6.94545
J318.1587+39.9788,318.15871,39.97882
J310.1657+18.9127,310.16574,18.91274
J100.3489-27.7403,100.34895,-27.74033
J060.8652+43.1022,60.86526,43.10224
J293.0633+01.9904,293.06339,1.9904
J093.2604+24.1898,93.26047,24.1898
J060.7243+44.1728,60.72434,44.17283
J100.0359-27.9082,100.03598,-27.90825
J129.7369-13.4569,129.7369,-13.45698
J129.5852-13.2409,129.58523,-13.24094
J060.2119+44.3122,60.21192,44.31229
J279.9716+09.5090,279.97165,9.50905
J274.6533-17.0652,274.65333,-17.0652
J311.0093+23.7874,311.00933,23.78745
J129.6249-15.6888,129.62492,-15.68887
J296.0034+29.9383,296.00345,29.93831
J117.2553+35.9348,117.25537,35.9348
J112.5120-15.1914,112.51201,-15.19143
J117.9486+36.6924,117.94862,36.69243
J084.7655+40.1347,84.76552,40.13477
J129.9053-17.8156,129.90537,-17.81567
J270.8597-17.4593,270.85973,-17.4593
J129.4571-17.6235,129.45716,-17.62352
J075.5865+29.2704,75.58655,29.27046
J075.3287+29.0356,75.32871,29.0356
J060.0214+59.4737,60.02147,59.47371
J084.7597+45.2915,84.75973,45.29157
J233.7432-29.5325,233.74323,-29.53257
J107.1662-01.8134,107.16622,-1.81347
J279.0542+15.3777,279.0542,15.37772
J112.9172-22.8341,112.91721,-22.83418
J107.0713-02.9611,107.07133,-2.96114
J107.0255-02.5882,107.0255,-2.58822
J075.5600+33.7738,75.56005,33.77387
J075.7011+34.6126,75.70115,34.6126
J117.5467-09.5195,117.54678,-9.51958
J036.9826+36.6635,36.98264,36.66354
J265.9109-07.5579,265.9109,-7.55794
J265.8017-08.2062,265.80173,-8.20622
J234.2119-22.2991,234.21199,-22.29913
J130.6096-16.8118,130.60962,-16.81189
J281.9494-11.1221,281.94942,-11.12213
J113.2167+07.2508,113.21678,7.2508
J117.1973-21.9215,117.19737,-21.92159
J281.3310-14.7951,281.33102,-14.79513
J037.8823+44.9222,37.88233,44.92228
J101.7529+24.1421,101.75294,24.14216
J296.9513+35.2181,296.95137,35.21815
J342.3029+40.9385,342.30293,40.93858
J130.1875-27.6307,130.18755,-27.63077
J130.7897-27.6207,130.78974,-27.62071
J075.3781-24.1191,75.37815,-24.11913
J113.4748+36.6760,113.47486,36.67605
J076.7603+05.3752,76.7603,5.37525
J110.1212-24.5792,110.12124,-24.57925
J025.8543+59.3949,25.85437,59.39493
J297.4531-14.6065,297.45314,-14.60654
J286.0963+03.4794,286.09631,3.47941
J291.0306+13.2050,291.03066,13.20504
J110.5782-25.7213,110.57827,-25.72138
J262.9186-03.4741,262.91867,-3.47414
J248.6875+17.5509,248.68752,17.55093
J355.7482+46.1205,355.74821,46.12059
J104.0177+26.4778,104.01773,26.47782
J104.3279+26.5423,104.3279,26.54234
J273.5184+19.3613,273.51849,19.36138
J073.6286+47.2841,73.62862,47.28412
J294.5942+37.5706,294.59422,37.57065
J248.4817+25.5308,248.48175,25.53084
J306.0303+10.8927,306.03034,10.89273
J306.5091+10.9318,306.5091,10.93183
J262.0801-16.6166,262.08019,-16.61665
J262.7507-16.5681,262.75074,-16.5681
J278.6042+06.2840,278.60421,6.28403
J082.7673+02.7469,82.76737,2.74699
J294.3260+39.8373,294.32601,39.83734
J324.2724+38.3730,324.27241,38.37303
J335.8513+48.3511,335.85135,48.35116
J097.6460+37.8911,97.64605,37.89113
J281.0858+25.0497,281.08582,25.04977
J273.7994+41.1009,273.79941,41.10098
J324.8210+39.7131,324.82109,39.71313
J298.6870+07.2932,298.68708,7.29326
J090.1093+13.3248,90.10934,13.32486
J055.3591+54.5546,55.35918,54.55468
J291.9502+24.2812,291.95022,24.28123
J288.5181+58.4626,288.51817,58.46263
J283.8551-03.9201,283.85514,-3.92018
J324.0860+43.9201,324.08608,43.92012
J111.7511+22.6397,111.75118,22.63972
J281.2596+32.5982,281.25961,32.59824
J111.6374+25.8310,111.63747,25.83106
J283.9280-05.6144,283.92809,-5.6145
J356.9532+53.2765,356.95328,53.27651
J288.9089-01.0878,288.90895,-1.0878
J288.7034-01.0512,288.70344,-1.05126
J335.8117+52.8817,335.81173,52.88175
J286.3953+14.8738,286.3953,14.87388
J278.0723+08.1291,278.07232,8.1291
J281.9917+33.5984,281.99179,33.59841
J090.2745+25.5781,90.2745,25.57818
J356.7807+53.3723,356.78071,53.37233
J090.1632+25.9451,90.16328,25.94515
J074.4418+39.9320,74.44184,39.93202
J306.2580+19.4008,306.25803,19.40081
J273.5021-02.0197,273.50217,-2.01973
J288.3532-02.5831,288.35324,-2.58314
J298.4229+10.2466,298.42293,10.24668
J056.1575+38.0582,56.15751,38.05827
J056.4668+38.6605,56.46687,38.66056
J356.3706+55.2383,356.37069,55.2383
J306.3323+19.1571,306.33237,19.1571
J123.1532-22.7613,123.15325,-22.76138
J123.2573-22.7048,123.25739,-22.7048
J082.4454+27.5560,82.44543,27.556
J335.8660+54.4249,335.86607,54.42498
J111.1431+47.2059,111.14317,47.20591
J123.9117-26.7719,123.91173,-26.77194
J294.3923+44.1477,294.39231,44.14774
J314.8231-13.5002,314.82317,-13.50029
J104.4664-10.9107,104.46643,-10.91072
J123.6754-29.2449,123.6754,-29.2449
J111.8363-02.4841,111.83636,-2.48417
J082.0359+36.7498,82.0359,36.74989
J123.9669-29.8283,123.96699,-29.82837
J278.5425+13.1135,278.54253,13.11353
J306.9993+24.5844,306.99932,24.58449
J123.8815-30.0691,123.88155,-30.0691
J156.6061+64.9756,156.60616,64.97565
J090.7997+33.9008,90.79977,33.90084
J249.7940-29.9470,249.79409,-29.94709
J283.8407-07.6044,283.84079,-7.60446
J283.6618-07.4987,283.66184,-7.49873
J278.2158+17.9959,278.21587,17.99595
J111.8614-06.4718,111.8614,-6.47183
J028.0990+57.9450,28.099,57.94508
J306.5307+27.5169,306.53074,27.51697
J124.5184+20.6976,124.51843,20.69761
J111.9167-07.2447,111.91679,-7.24477
J057.6668+37.0754,57.66685,37.07547
J057.5025+37.7746,57.50258,37.77466
J104.4453-12.6354,104.44533,-12.63548
J283.4942-08.6401,283.49422,-8.6401
J029.4378+40.0705,29.43783,40.07057
J306.4581+29.0300,306.45816,29.03006
J263.6066+09.4299,263.60663,9.42991
J263.8594+09.6470,263.85943,9.64701
J203.9417-09.9963,203.94174,-9.9963
J297.3121+31.4923,297.31217,31.49235
J332.8098+60.0378,332.80984,60.03784
J287.5784-18.4910,287.57841,-18.49102
J287.5248-18.4579,287.52482,-18.45791
J048.2781+45.9869,48.27813,45.98699
J300.4624+02.9404,300.46241,2.94045
J300.8218+02.9853,300.82187,2.98535
J300.9624+02.1972,300.96241,2.19724
J079.2032+44.1784,79.20326,44.1784
J349.4961+49.3020,349.49616,49.30201
J297.2133+32.8048,297.21333,32.80489
J268.0316+00.7354,268.03165,0.73547
J268.0260+00.1329,268.02602,0.13291
J282.8130-17.1163,282.81301,-17.1163
J243.5771+16.8473,243.57711,16.84731
J268.0079+01.9378,268.00793,1.93788
J142.5296-24.9571,142.52963,-24.95719
J142.1049-24.1099,142.10496,-24.10992
J287.1697-20.3239,287.16971,-20.32395
J287.5422-20.7659,287.5422,-20.76592
J287.1433-21.5693,287.14337,-21.56931
J070.4770+16.6104,70.47707,16.61041
J294.3307+11.1071,294.33079,11.10711
J260.6974-18.4047,260.69749,-18.40475
J294.6379+12.2050,294.6379,12.20509
J260.9349-18.0696,260.9349,-18.06965
J282.8052-18.7774,282.80526,-18.77748
J260.1294-19.7931,260.12942,-19.79311
J070.6839+27.9379,70.68396,27.93794
J115.9233-29.0638,115.92336,-29.06382
J313.4651+38.8338,313.46511,38.83386
J088.7888+31.9233,88.78883,31.92337
J300.5385+05.8364,300.53857,5.83641
J243.4163+32.1246,243.41636,32.12469
J285.6769-00.8440,285.67698,-0.84404
J287.0368-24.9240,287.03685,-24.92407
J019.0446+05.3976,19.04461,5.39765
J282.6789-18.3674,282.67897,-18.36742
J243.1905-00.3746,243.19058,-0.37465
J204.4185-28.0140,204.41855,-28.014
J268.0437+06.2984,268.04374,6.2984
J297.2377+34.2259,297.23778,34.22594
J300.8077+09.5343,300.80774,9.53439
J300.2594+09.5802,300.25945,9.58028
J049.7282+46.6728,49.72823,46.67282
J277.3176+09.2306,277.31762,9.23064
J121.5606-10.8542,121.56065,-10.8542
J333.8797+41.3924,333.87973,41.39241
J096.4050+43.4832,96.40503,43.48324
J272.4345-07.3604,272.43457,-7.36048
J243.8279-22.5430,243.82791,-22.54304
J294.7868+13.4736,294.7868,13.47364
J205.2853-07.3065,205.28537,-7.30657
J121.9351-15.8284,121.93513,-15.82844
J285.8176-01.4290,285.81765,-1.42904
J049.7108+57.1394,49.71081,57.13948
J121.0813-16.2460,121.08137,-16.24609
J260.7360-22.7610,260.73605,-22.76107
J096.0447-00.6523,96.04472,-0.65236
J070.9973+50.8528,70.99732,50.85285
J285.6920-02.7276,285.69209,-2.72769
J080.8496+12.2474,80.84968,12.24742
J285.2513-02.5931,285.25138,-2.59319
J070.5638+53.7495,70.5638,53.74951
J313.6270+45.1180,313.62706,45.11803
J277.0370+11.3138,277.03702,11.31384
J277.1591+11.3185,277.15916,11.31857
J070.4314+54.8811,70.43146,54.88114
J070.6551+55.0473,70.65518,55.04735
J294.4143+14.7661,294.41439,14.76612
J268.7055+19.6880,268.70557,19.68803
J333.0859+47.0507,333.08598,47.05073
J109.4180-30.1817,109.41805,-30.18171
J109.0875-30.0879,109.08755,-30.08792
J300.6994+13.5024,300.69947,13.50248
J300.7043+13.5804,300.70438,13.58046
J088.1285+41.7631,88.12857,41.76311
J268.3084+23.0469,268.30849,23.04697
J333.6318+48.5835,333.63187,48.58355
J280.4228-11.4073,280.4228,-11.40738
J350.3449+53.8573,350.34497,53.85739
J121.6874-21.5487,121.68746,-21.54877
J121.2526-21.0481,121.25264,-21.04817
J300.4940+15.5420,300.49401,15.54206
J088.2368+48.9738,88.2368,48.97383
J300.3615+16.4374,300.3615,16.43748
J294.8108+17.0051,294.81085,17.00513
J288.0369+04.0156,288.03693,4.01562
J288.8402+04.1630,288.84023,4.16302
J277.8236+44.6058,277.8236,44.60588
J283.4029+15.0595,283.40296,15.05952
J283.1672+15.6450,283.16726,15.64503
J283.6095+15.7555,283.6095,15.75556
J283.5633+16.2664,283.56331,16.26649
J089.7582+09.6755,89.7582,9.67557
J097.2465+07.5730,97.24653,7.57307
J280.1197-18.9418,280.11977,-18.94183
J121.4362-30.2270,121.43628,-30.22705
J294.3368+27.1516,294.33682,27.15165
J245.4817-13.9829,245.48174,-13.98297
J294.2819+27.3321,294.28195,27.33219
J261.1286-12.1479,261.12863,-12.14799
J261.9568-12.6880,261.95686,-12.68808
J116.2138-16.1402,116.21385,-16.1402
J116.3995-16.1205,116.39951,-16.12058
J261.7769-13.5605,261.77698,-13.56055
J297.6477+41.9362,297.64773,41.93624
J116.7529-16.6525,116.75299,-16.65255
J072.7948+30.3193,72.79489,30.31933
J323.3250+40.6648,323.32502,40.6648
J283.7356+17.2705,283.73561,17.27054
J089.1251+12.0241,89.12518,12.02411
J089.2186+12.4290,89.21862,12.42901
J261.0460-14.3935,261.04606,-14.39353
J022.5609+39.8799,22.56097,39.87991
J261.3811-14.2892,261.38112,-14.28923
J285.3303-11.4902,285.33031,-11.49022
J285.2085-11.4677,285.2085,-11.46771
J097.7743+14.3397,97.7743,14.33971
J283.2888+18.0292,283.2888,18.02922
J291.4779+02.0071,291.47797,2.00717
J323.2334+43.3770,323.23343,43.37709
J291.3704+02.7626,291.37048,2.7626
J261.5161-17.2670,261.51618,-17.26705
J261.9631-17.2650,261.96311,-17.26501
J072.2394+35.6747,72.23942,35.67472
J334.0174+39.2427,334.01744,39.24273
J268.1052-18.1180,268.10524,-18.1181
J277.7772-08.9815,277.77725,-8.98158
J272.0164-23.2399,272.01647,-23.23994
J246.8591+01.7709,246.85913,1.77099
J080.3655+68.3673,80.36557,68.36732
J277.6081-08.4808,277.60811,-8.48082
J246.7224+02.8067,246.72242,2.80673
J297.5159+43.2146,297.51594,43.21462
J080.5105-02.0131,80.51057,-2.0131
J210.1138+06.1301,210.11389,6.13012
J261.4408-17.0934,261.44083,-17.09344
J300.6253+31.8081,300.62536,31.80811
J297.2523+43.4349,297.25237,43.43494
J291.3132+04.1643,291.31323,4.16433
J097.9699+17.5765,97.96991,17.5765
J280.0256-21.4516,280.0257,-21.45166
J294.3274+29.4529,294.32745,29.45298
J305.8253+43.0904,305.82538,43.09046
J314.1949+24.4605,314.19494,24.46059
J314.3057+24.5752,314.30575,24.57524
J097.7806+17.2556,97.78069,17.25567
J023.0661+46.3944,23.06612,46.39443
J334.9336+44.4921,334.93367,44.49216
J334.8527+44.5104,334.85271,44.51046
J334.8594+46.8684,334.85947,46.86848
J089.8331+26.2675,89.83316,26.26758
J089.4252+26.3294,89.42526,26.32942
J097.1702+19.9595,97.17027,19.95956
J285.5741-14.7733,285.57416,-14.77336
J148.9756-23.4481,148.97562,-23.44815
J334.2102+46.2610,334.21028,46.26103
J110.0162-07.7718,110.01623,-7.77188
J285.8119-16.6596,285.81194,-16.6596
J277.9011-12.4589,277.90116,-12.4589
J089.6295+27.7729,89.62958,27.77296
J323.6311+48.3992,323.63116,48.3992
J288.1100+28.6452,288.11009,28.64521
J149.0085-13.6322,149.00852,-13.63221
J323.7388+48.5945,323.73883,48.59455
J210.7744-28.5790,210.77448,-28.57906
J210.9732-31.4510,210.97322,-31.45108
J122.7350-17.5132,122.73506,-17.51322
J353.7797+50.2520,353.77978,50.25203
J283.2464+28.9101,283.24641,28.91013
J283.2379+28.2040,283.23796,28.20401
J300.9177+35.5625,300.91779,35.56257
J353.8421+50.6331,353.84211,50.63317
J149.8603-27.8240,149.8603,-27.82401
J246.5488-13.4696,246.54884,-13.46968
J314.8753+32.7284,314.87539,32.7285
J277.7650-14.8418,277.765,-14.8418
J053.8303+39.2001,53.83034,39.2001
J294.8741+31.8472,294.87418,31.84724
J024.2452+49.4871,24.24524,49.48712
J288.2611+31.4757,288.2611,31.47571
J300.8183+35.0264,300.81835,35.02645
J288.8810+31.6569,288.88108,31.65691
J024.9212+52.4099,24.92127,52.40997
J024.8174+52.5542,24.81747,52.55424
J288.4190+31.8121,288.41905,31.81219
J283.2138+30.9809,283.21386,30.98099
J297.7785+49.5227,297.77853,49.52277
J281.9018+07.3752,281.90187,7.37528
J150.9631+15.1076,150.96315,15.10768
J273.6404+00.4753,273.64046,0.4753
J272.0298+12.0328,272.02984,12.03285
J272.9629+12.3747,272.96294,12.37472
J272.1709+12.4288,272.17095,12.42884
J294.1117+04.2506,294.11174,4.25067
J294.3988+04.2523,294.39885,4.2523
J294.8599+04.3701,294.8599,4.3701
J282.9198-12.4697,282.91981,-12.46973
J272.0466+13.9638,272.04669,13.96382
J294.9600+04.7788,294.96006,4.77887
J294.5348+04.1784,294.53484,4.17844
J103.0185+11.8659,103.01855,11.86599
J299.7576-01.5386,299.75768,-1.53866
J294.4791+07.4298,294.47912,7.42981
J294.1685+07.4312,294.16857,7.43129
J294.2234+07.0045,294.2234,7.0045
J294.8095+07.4940,294.80955,7.49401
J120.4305-27.8713,120.43059,-27.87133
J017.0166+43.4133,17.01665,43.41336
J313.3919+35.9344,313.39194,35.93448
J282.9829-14.5081,282.98296,-14.50816
J282.4833-14.3813,282.48331,-14.38134
J297.8570+30.8907,297.85706,30.89073
J297.2472+30.9079,297.24726,30.90792
J282.3658-14.2385,282.36587,-14.23852
J115.2667-21.3528,115.26675,-21.35288
J280.7611-05.2071,280.76111,-5.20712
J332.9161+56.5498,332.91619,56.54987
J332.4947+56.6795,332.49477,56.67955
J332.1777+56.7335,332.17771,56.73352
J088.5010+20.8503,88.50106,20.85035
J088.8698+20.8658,88.86986,20.86589
J103.8723+16.5194,103.87231,16.51949
J103.4366+17.0967,103.43667,17.09679
J096.3864+27.2674,96.3864,27.26749
J322.9749+45.3293,322.97496,45.32933
J322.8944+45.0474,322.89441,45.04746
J299.6278-18.1748,299.62788,-18.17485
J299.3240-18.1619,299.32409,-18.16193
J277.9421+07.9465,277.94217,7.94653
J277.4479+07.1659,277.4479,7.16591
J282.0957-18.9003,282.09574,-18.90032
J116.3227+03.6508,116.3227,3.65084
J272.8048-09.3549,272.80485,-9.3549
J272.0272-09.8640,272.02726,-9.86408
J300.9079+10.7901,300.90793,10.79013
J300.0458+10.9081,300.04584,10.90812
J300.6816+10.9568,300.68168,10.95686
J313.5586+45.3318,313.55869,45.33182
J288.6206+00.0117,288.62068,0.01174
J272.9801-10.4586,272.98015,-10.45862
J260.6723-20.1124,260.67235,-20.1124
J019.6347+51.3411,19.63475,51.34112
J019.7125+51.8658,19.71258,51.86588
J019.0873+52.2263,19.08735,52.22638
J019.9697+53.2546,19.96976,53.25462
J260.6604-20.8541,260.6604,-20.85412
J019.3502+54.8373,19.35027,54.83735
J019.4669+55.2536,19.46693,55.25361
J333.5784+42.5305,333.57847,42.53056
J333.2459+42.7151,333.24598,42.71518
J049.8535+54.3782,49.85356,54.37827
J294.8131+13.9891,294.81313,13.98916
J294.5534+14.1474,294.55345,14.14747
J088.6644+37.8028,88.66444,37.8028
J272.8162-12.9821,272.81628,-12.98216
J288.0712+01.0089,288.07129,1.00893
J322.9031+49.2237,322.90312,49.22376
J285.6367-01.0575,285.6367,-1.05759
J285.7043-01.0491,285.70434,-1.0491
J290.7679-12.9805,290.76797,-12.98051
J263.1057+32.7251,263.10579,32.72511
J263.1561+32.0974,263.15612,32.0974
J263.0315+33.2782,263.03158,33.2782
J269.1243-13.2677,269.12438,-13.26776
J298.9930+20.0718,298.99308,20.07182
J336.3980+57.0304,336.39806,57.03043
J059.5828+45.9835,59.58282,45.98357
J301.0919+11.7125,301.09199,11.71252
J289.4981+03.3672,289.49813,3.36725
J278.8866-13.4663,278.88664,-13.46634
J336.3660+58.1657,336.36606,58.16572
J336.8645+58.0177,336.86451,58.01772
J111.9867-28.3441,111.98671,-28.34418
J111.3331-28.2621,111.33316,-28.26211
J098.0290+31.3604,98.02904,31.3604
J289.6563+03.6121,289.65637,3.61215
J301.3566+12.1441,301.35663,12.14419
J263.7952-19.5061,263.79524,-19.5061
J263.6074-19.2529,263.60746,-19.25292
J263.5924-19.1606,263.59248,-19.16067
J263.1540-19.1490,263.15407,-19.149
J325.8210+41.6347,325.82103,41.63479
J301.0517+13.6489,301.05176,13.64896
J125.1347-02.9087,125.13477,-2.90875
J125.8224-02.8345,125.82242,-2.83457
J111.0241-30.6757,111.02412,-30.67576
J274.8917+00.0647,274.89173,0.06472
J274.7573+00.3066,274.75733,0.30669
J306.8008+53.1884,306.80089,53.18843
J295.4593+03.7592,295.45931,3.75927
J274.8867+01.5881,274.88674,1.5881
J295.0455+04.2873,295.04557,4.2873
J222.1264-23.1537,222.12647,-23.15374
J105.1882+14.5337,105.18822,14.53379
J295.3057+04.7264,295.30573,4.72642
J252.8671-16.9608,252.86717,-16.96085
J252.9703-17.2629,252.97036,-17.26296
J031.9312+53.9989,31.93122,53.99893
J306.7278+54.7307,306.72784,54.73077
J031.5367+53.6206,31.53676,53.62069
J291.8310+54.7558,291.83104,54.75585
J274.7068+03.3190,274.70683,3.31904
J070.2025+56.7291,70.20254,56.72919
J050.4177+37.2767,50.4177,37.27672
J050.8759+38.1870,50.87592,38.18707
J080.6801+19.7870,80.68013,19.78702
J080.9081+20.8289,80.90816,20.8289
J300.7738+14.4783,300.77383,14.4783
J121.6123-21.4633,121.61236,-21.46337
J121.2515-21.3388,121.25155,-21.33885
J116.4429+47.5498,116.44295,47.54987
J071.3520+15.5304,71.35208,15.53043
J096.2912-07.5434,96.2912,-7.54347
J096.1001-07.3839,96.10012,-7.38392
J088.0932+49.2442,88.09324,49.2442
J088.7131+49.3220,88.7131,49.32204
J097.9882+04.8366,97.98828,4.83667
J147.5720-06.3312,147.57203,-6.3312
J089.0527+09.9895,89.05276,9.98951
J097.1545+07.7103,97.15457,7.71033
J097.4539+07.7112,97.45394,7.71128
J280.5102-18.3632,280.51028,-18.36324
J089.2071+10.9874,89.20711,10.98743
J072.8335+19.6587,72.8335,19.65879
J072.7871+19.1099,72.78715,19.10997
J116.8668-16.7809,116.86682,-16.78094
J116.5431-16.6834,116.54316,-16.68344
J297.8032+41.9054,297.80322,41.90546
J022.4429+30.3270,22.44294,30.327
J051.0545+49.5733,51.05454,49.57339
J051.9476+49.6419,51.94764,49.64194
J080.3956+43.5239,80.39569,43.52394
J323.1051+39.4116,323.10512,39.41167
J305.7378+36.2812,305.73789,36.2812
J072.9252+31.9476,72.92521,31.94767
J352.1052+42.2836,352.10521,42.28366
J285.5696-09.1728,285.56962,-9.17286
J352.6667+44.3546,352.66677,44.35467
J147.8387-16.2096,147.83878,-16.20963
J352.4139+44.0087,352.4139,44.00877
J147.6503-18.2380,147.65034,-18.23809
J352.5821+45.9018,352.58217,45.90186
J352.0681+46.2592,352.06812,46.25927
J116.1740-17.0508,116.17401,-17.05082
J089.7242+12.0259,89.72425,12.02598
J089.0895+12.0423,89.08951,12.04236
J261.7522-14.1150,261.75227,-14.11509
J285.0068-11.4970,285.00688,-11.49702
J334.0718+37.6554,334.07183,37.6554
J072.4949+35.9124,72.49491,35.9124
J080.8397+59.7708,80.83976,59.77084
J110.0655-04.5139,110.06552,-4.51397
J261.6906-17.0291,261.69067,-17.02911
J285.8012-13.0831,285.80122,-13.08315
J261.2827-18.7036,261.28278,-18.70363
J280.0820-21.9616,280.08205,-21.96164
J246.0017+36.0522,246.00177,36.05228
J089.3235+22.5361,89.32359,22.53611
J089.8239+23.2023,89.82399,23.20239
J334.4432+44.6203,334.44329,44.62036
J291.5711+04.4991,291.57118,4.49916
J122.8084-07.9813,122.80841,-7.9813
J122.7840-07.0286,122.78406,-7.02866
J285.0684-14.5153,285.06844,-14.51532
J072.9064+39.7150,72.90648,39.71504
J110.7875-07.7391,110.78757,-7.73915
J149.5534-07.9286,149.55341,-7.92864
J149.3011-25.8596,149.30119,-25.85961
J246.7087-13.6951,246.70877,-13.69514
J122.6099-18.5606,122.60998,-18.56063
J314.2593+32.7961,314.25938,32.79611
J053.0011+39.2005,53.00114,39.20058
J053.8360+39.3803,53.83602,39.38031
J024.0020+48.0965,24.00202,48.09653
J089.8687+36.1176,89.86878,36.11765
J285.4172-18.4286,285.4172,-18.42865
J122.3371-22.8170,122.33714,-22.81708
J122.8667-22.7527,122.86671,-22.75278
J273.2939+00.0084,273.29393,0.00844
J304.6913+52.1272,304.69132,52.12729
J047.2355-00.9141,47.23559,-0.91411
J103.2461+11.9067,103.24615,11.9067
J017.5008+34.5116,17.50086,34.51161
J017.5777+35.5406,17.57779,35.54065
J260.4818-00.0641,260.48189,-0.06419
J294.6871+07.5430,294.68711,7.54307
J282.3671-14.9379,282.36716,-14.93792
J096.8712+20.0450,96.87129,20.04509
J294.2396+07.7016,294.23962,7.70167
J304.7601+59.2253,304.7601,59.22535
J088.9257+19.6545,88.92575,19.65454
J088.6783+20.8197,88.67838,20.81976
J096.8107+24.3073,96.81077,24.3073
J096.0523+27.7577,96.05235,27.75777
J103.9254+18.3357,103.92541,18.33574
J069.3979+58.5012,69.39791,58.50123
J121.1321+02.1200,121.13216,2.12001
J277.0008+03.2322,277.00084,3.23229
J299.8063-18.6337,299.80633,-18.63377
J088.2839+25.1533,88.28394,25.15336
J116.8992+05.2387,116.89924,5.23876
J070.1561+42.9077,70.15618,42.90772
J288.1658+00.8179,288.16587,0.81793
J070.7480+43.5400,70.74806,43.54004
J272.6307-09.9363,272.63074,-9.93639
J019.6963+49.9401,19.69636,49.94011
J019.7348+52.8472,19.73483,52.84726
J019.8368+54.7693,19.83681,54.76931
J333.0809+42.5572,333.08091,42.55728
J049.3070+53.1593,49.30702,53.15935
J049.6613+53.8534,49.66135,53.85342
J109.5050-27.7561,109.50508,-27.75615
J300.0356+12.8081,300.0356,12.8081
J049.5374+56.8383,49.53749,56.83834
J280.4531-09.1585,280.45318,-9.15855
J333.5668+46.0239,333.56687,46.02395
J110.6278+15.1085,110.62788,15.10852
J071.9074+48.7043,71.90742,48.70431
J071.3564+48.7211,71.35648,48.72111
J071.4707+49.9657,71.47077,49.9657
